CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;0.90916;11.3377;4.45535;34.5451;26.6139;1.22206;748.39;951.905;13.2146
01:00;19.1729;37.8593;10.4974;240.837;167.764;96.4735;2387.23;1641.64;185.861
02:00;15.8389;39.7282;11.2275;224.773;157.692;75.1484;2447.79;1828.62;155.008
03:00;12.7849;49.187;20.281;188.654;137.551;34.8013;2432.45;2009.5;102.584
04:00;12.0725;49.1227;25.5138;186.177;137.172;29.5141;2283.89;2136.63;94.4012
05:00;11.2217;49.949;28.807;182.849;136.633;26.2687;2150.4;2218.71;90.2415
06:00;9.27993;49.6923;30.3856;168.978;125.32;31.5463;2065.54;2260.5;98.088
07:00;8.97308;54.063;30.3922;157.821;116.921;46.6859;2002.43;2255.87;125.625
08:00;9.66524;57.382;32.4612;175.108;123.816;79.0958;1985.22;2219.37;178.731
09:00;6.97861;61.3382;26.6625;155.782;108.673;59.5681;1995.33;2170.38;152.724
10:00;7.96002;63.3718;22.8988;166.276;115.074;51.0179;1899.83;2101.89;141.667
11:00;6.63019;54.6518;18.1646;149.874;109.074;37.2039;1815.55;2024.77;111.72
12:00;6.49156;49.933;14.1679;168.537;119.527;51.6088;1705.46;1952.47;129.097
13:00;2.40873;46.3621;14.0399;105.709;73.2876;49.216;1633.49;1887.86;121.865
14:00;1.06475;21.7466;9.30571;30.3178;22.3634;6.63716;1448.51;1810.73;31.9328
15:00;1.10182;29.9592;6.90457;27.2603;21.0096;12.5552;1235.85;1714.91;49.2141
16:00;1.12481;26.6699;5.34079;31.1216;23.6748;7.20697;1076.36;1601.3;37.7334
17:00;1.32171;37.4464;4.83556;32.2966;24.8942;16.3634;968.471;1472.94;62.5461
18:00;1.51166;33.7623;4.60033;34.6002;27.271;14.158;906.849;1348.82;55.4855
19:00;1.50769;39.9132;4.08327;41.5154;31.9345;19.0988;1101.97;1259.62;69.2187
20:00;1.12274;19.0599;4.4657;40.9249;31.9244;3.69978;1154.57;1190.76;24.7393
21:00;1.14799;13.348;4.64398;40.1413;31.0433;1.86045;1016.49;1113.63;16.1967
22:00;1.26164;12.2326;4.10768;45.467;35.2401;2.00421;901.105;1045.21;15.3125
23:00;0.981316;13.0116;4.1602;39.285;30.2356;2.23698;817.396;992.901;16.4465
