CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;2;27;9;5;410;39
01:00;23;1;26;12;2;310;25
02:00;25;1;31;18;3;350;29
03:00;22;2;30;18;3;390;25
04:00;20;2;27;15;3;310;24
05:00;23;2;27;14;6;340;31
06:00;27;1;26;12;24;410;62
07:00;32;3;23;11;41;490;96
08:00;32;2;25;9;36;470;85
09:00;24;3;16;4;16;210;48
10:00;25;5;14;4;14;350;45
11:00;22;6;13;4;11;180;39
12:00;17;2;12;4;7;180;27
13:00;22;4;14;4;9;210;35
14:00;22;3;15;4;7;230;32
15:00;25;6;15;4;8;420;37
16:00;27;5;17;4;10;;41
17:00;31;7;21;5;10;350;46
18:00;23;3;21;4;9;410;36
19:00;25;4;21;4;7;360;35
20:00;40;3;28;6;12;390;56
21:00;45;2;30;8;13;320;63
22:00;49;;34;12;10;450;62
23:00;44;2;35;15;14;700;64
