CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.5;40;3;49;4;670;46
01:00;3;36;2;65;11;530;52
02:00;0;5;3;13;1;250;6
03:00;0;6;4;15;1;240;7
04:00;0;12;3;13;1;270;14
05:00;0;19;2;10;6;350;27
06:00;0;20;2;12;8;330;32
07:00;0;16;1;20;8;390;28
08:00;0;12;;34;5;300;20
09:00;0;12;;17;5;;20
10:00;0;7;4;18;3;270;12
11:00;0;6;;13;2;240;8
12:00;0;6;4;7;3;220;11
13:00;0;4;3;5;2;190;6
14:00;0;5;3;7;2;200;9
15:00;0;3;2;10;1;180;5
16:00;0;6;3;8;2;170;9
17:00;0;6;2;8;1;160;8
18:00;0;6;3;6;1;190;8
19:00;0;11;2;7;1;160;13
20:00;0;38;3;16;6;320;48
21:00;0.5;72;4;29;73;930;185
22:00;2;65;4;63;49;1010;140
23:00;2.5;55;3;64;19;730;83
