CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.7;19;3;42;1;330;19
01:00;1.5;52;5;42;2;500;55
02:00;1.5;26;2;42;1;290;27
03:00;1.5;17;3;42;1;230;17
04:00;1;13;3;42;1;200;13
05:00;0.6;11;3;42;1;200;11
06:00;0.6;15;3;42;4;240;20
07:00;0.6;26;3;42;5;270;35
08:00;0.6;18;3;42;3;480;22
09:00;1.8;40;3;42;15;;62
10:00;2.3;34;4;42;12;1120;52
11:00;1.6;17;3;42;4;700;24
12:00;0.6;6;3;42;1;370;8
13:00;0.6;5;4;42;1;320;5
14:00;0.6;6;4;42;1;320;7
15:00;0.6;5;4;42;1;290;6
16:00;0.6;6;4;42;1;270;6
17:00;0.6;5;4;42;1;260;5
18:00;0.6;5;4;42;1;280;5
19:00;0.6;5;2;42;1;230;6
20:00;0.6;7;4;42;1;250;7
21:00;0.6;8;4;42;1;230;8
22:00;0.6;9;4;42;0;250;9
23:00;0.6;9;4;42;0;220;9
