CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.1;16;9;14;11;1;300;18
01:00;1.1;16;7;25;19;1;360;17
02:00;1.1;15;9;28;20;1;340;16
03:00;0.5;15;7;23;17;0;310;15
04:00;0.4;15;7;19;14;0;310;15
05:00;0.7;16;9;22;16;1;320;17
06:00;1.1;18;9;23;16;3;330;22
07:00;1.1;30;10;27;18;11;550;47
08:00;1.1;34;9;28;17;14;530;55
09:00;1.1;29;9;25;15;14;540;51
10:00;1.1;21;10;23;12;9;;34
11:00;1.1;20;10;24;11;9;420;33
12:00;1.1;16;6;20;10;6;370;25
13:00;0.8;20;13;24;13;10;370;36
14:00;0.8;28;24;26;13;14;360;49
15:00;1.1;36;14;30;15;17;490;60
16:00;1.5;36;13;32;15;16;530;59
17:00;1.2;41;22;33;16;18;500;70
18:00;1.1;46;12;37;17;20;600;76
19:00;2;60;9;58;38;21;760;92
20:00;5.9;55;10;30;21;19;600;84
21:00;2.3;28;7;12;9;6;420;36
22:00;1.2;23;5;17;14;4;420;28
23:00;1.1;21;8;19;15;3;360;26
