CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;15;44;35;4;350;38
01:00;46;29;107;88;4;810;52
02:00;42;29;99;81;3;730;48
03:00;36;31;104;85;3;760;40
04:00;32;31;120;101;3;820;37
05:00;32;29;109;91;4;730;39
06:00;39;27;84;69;14;580;61
07:00;47;23;57;46;30;570;93
08:00;54;21;62;49;45;740;123
09:00;52;29;77;60;37;690;108
10:00;43;26;57;42;18;420;71
11:00;38;25;51;39;16;430;63
12:00;46;17;44;33;25;500;82
13:00;47;24;46;37;25;460;85
14:00;38;18;48;39;16;450;62
15:00;42;15;43;35;19;480;71
16:00;44;17;38;31;22;510;76
17:00;52;14;47;38;30;580;98
18:00;55;15;53;43;23;540;90
19:00;53;15;62;51;19;560;81
20:00;53;14;59;48;19;560;82
21:00;45;13;42;33;11;440;61
22:00;37;16;33;26;9;440;50
23:00;37;15;48;39;9;400;49
