CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.4;38;5;110;60;1170;129
01:00;4.4;36;4;95;56;990;122
02:00;0;15;5;12;1;190;16
03:00;0;15;4;25;1;200;16
04:00;0;19;6;17;1;200;20
05:00;0;24;6;13;1;230;26
06:00;0;26;5;41;2;270;29
07:00;0;29;5;20;5;260;39
08:00;0;15;4;29;3;230;20
09:00;0;13;4;30;3;240;18
10:00;0;12;4;24;3;250;17
11:00;0;12;4;21;3;260;16
12:00;0;8;5;29;2;250;11
13:00;0;6;4;25;1;240;7
14:00;0;13;6;26;2;290;16
15:00;0;26;9;31;5;410;34
16:00;0;23;13;23;5;400;31
17:00;0;26;9;37;5;410;33
18:00;0;32;6;32;4;490;38
19:00;0;34;5;40;2;560;37
20:00;0.8;55;5;60;11;850;72
21:00;2.7;66;4;85;33;980;116
22:00;4.1;64;4;94;70;;171
23:00;4.9;50;5;124;67;1170;153
