CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;22;3;32;20;4;460;28
01:00;0.9;14;3;34;21;2;400;16
02:00;0.8;14;;33;22;4;520;19
03:00;0.7;14;;34;22;4;490;21
04:00;0.6;13;;34;23;5;460;20
05:00;1.3;11;;37;24;8;440;23
06:00;2.4;11;;41;26;14;460;33
07:00;3.2;27;;35;23;43;720;93
08:00;2.4;28;;32;19;30;590;73
09:00;2;32;;38;18;25;570;69
10:00;2;33;;39;17;16;550;57
11:00;1.7;29;;33;15;9;500;42
12:00;1.4;29;;34;15;6;490;37
13:00;1.4;35;;35;16;7;500;46
14:00;1.4;40;;33;16;7;510;50
15:00;;36;13;33;17;6;510;44
16:00;;36;14;34;16;5;500;44
17:00;0.6;16;6;19;9;2;340;19
18:00;0.6;11;6;16;9;1;310;12
19:00;1.5;23;5;22;14;5;380;31
20:00;1.8;16;4;20;15;1;320;18
21:00;1.5;21;3;24;18;1;350;23
22:00;1.5;38;4;27;19;4;460;44
23:00;1.2;37;4;29;19;11;490;53
