CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8;6;20;13;2;380;11
01:00;39;19;337;189;46;2220;110
02:00;37;19;222;154;42;1770;101
03:00;35;21;131;100;31;1530;83
04:00;31;19;102;79;26;1340;72
05:00;27;19;79;61;23;1110;62
06:00;23;20;56;42;21;850;55
07:00;20;18;40;29;17;660;47
08:00;19;15;24;17;10;580;36
09:00;19;16;19;14;12;540;37
10:00;17;15;15;10;11;480;35
11:00;16;15;20;14;14;520;37
12:00;17;15;22;16;12;460;35
13:00;18;15;25;18;14;540;40
14:00;21;15;30;22;16;430;46
15:00;21;14;28;21;12;510;38
16:00;16;10;20;15;7;360;27
17:00;16;11;23;16;6;400;26
18:00;15;10;23;17;7;420;26
19:00;17;10;27;20;7;460;29
20:00;23;13;33;24;9;530;37
21:00;18;9;23;17;6;480;28
22:00;14;7;20;14;5;460;21
23:00;10;7;19;13;3;3270;15
