CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;29;19;42;3;260;34
01:00;4.1;39;29;97;17;1180;65
02:00;5;39;25;110;15;1220;62
03:00;5.1;36;21;121;15;1270;59
04:00;6;36;19;134;11;1290;53
05:00;6;39;21;134;23;1160;74
06:00;5.2;38;24;137;27;;79
07:00;3.4;40;23;79;24;720;78
08:00;2.9;38;15;79;26;660;78
09:00;2;40;20;63;27;580;81
10:00;2;41;20;54;30;590;86
11:00;2;46;34;54;31;520;94
12:00;2;47;23;51;29;590;91
13:00;2;48;26;49;32;720;98
14:00;2;46;24;66;24;570;81
15:00;2;46;14;62;25;620;84
16:00;2;46;14;54;26;620;86
17:00;2;42;20;75;21;460;74
18:00;2;44;20;52;16;420;69
19:00;1.9;44;23;54;16;460;68
20:00;1;40;18;49;12;450;59
21:00;1.5;35;17;45;8;420;47
22:00;1;34;18;43;9;340;47
23:00;0.9;30;21;44;5;280;38
