CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;2;28;15;5;360;36
01:00;25;2;28;15;4;360;31
02:00;26;2;21;10;3;230;30
03:00;20;2;20;9;2;340;23
04:00;24;2;22;11;2;400;26
05:00;19;3;20;9;3;290;22
06:00;30;4;22;10;12;250;47
07:00;33;7;20;7;13;240;52
08:00;30;10;19;5;17;280;55
09:00;22;9;14;4;11;220;37
10:00;19;7;11;4;10;190;33
11:00;15;4;10;4;7;130;25
12:00;17;3;12;4;7;210;27
13:00;20;3;16;4;10;180;35
14:00;15;4;15;4;6;150;23
15:00;18;7;16;4;9;180;31
16:00;21;5;15;4;9;200;35
17:00;23;4;17;4;8;;35
18:00;25;5;20;4;10;180;39
19:00;31;4;21;4;10;160;46
20:00;31;2;19;4;12;180;47
21:00;35;1;21;6;12;320;52
22:00;39;2;27;12;14;410;61
23:00;36;2;31;17;11;460;52
