CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;2;35;23;7;430;41
01:00;36;2;39;27;17;530;62
02:00;12;2;22;14;2;230;15
03:00;11;3;20;12;1;200;13
04:00;16;2;21;12;2;170;19
05:00;25;3;30;19;4;280;31
06:00;27;3;28;16;9;280;40
07:00;28;2;26;15;10;280;43
08:00;24;2;26;14;13;340;44
09:00;24;2;28;17;10;360;40
10:00;43;3;32;20;27;530;84
11:00;40;4;38;26;33;520;90
12:00;34;4;40;27;23;400;69
13:00;30;5;35;22;17;350;54
14:00;37;7;31;18;17;350;63
15:00;30;7;26;15;9;300;44
16:00;30;7;22;13;10;290;44
17:00;28;5;22;13;8;420;40
18:00;29;5;19;11;9;330;42
19:00;29;3;16;8;8;250;40
20:00;36;1;20;11;11;340;52
21:00;54;4;25;15;13;360;74
22:00;41;3;39;26;4;380;48
23:00;28;2;47;33;3;450;32
