CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;13;4;35;0;230;14
01:00;4.4;26;4;35;12;550;45
02:00;3.5;21;3;35;4;430;27
03:00;2.6;14;3;35;1;270;15
04:00;1.9;20;3;35;3;300;24
05:00;2.2;29;3;35;15;410;51
06:00;2.3;34;3;35;33;700;84
07:00;;38;5;35;68;1040;142
08:00;;31;4;35;32;990;79
09:00;;19;5;35;4;490;25
10:00;;16;4;35;5;290;24
11:00;;17;4;35;6;340;25
12:00;;14;4;35;3;360;17
13:00;;;4;35;;;
14:00;;;;35;;;
15:00;0.9;21;4;35;8;460;34
16:00;1.6;13;5;35;2;330;16
17:00;1.4;18;4;35;9;200;30
18:00;1.4;15;4;35;1;170;16
19:00;1.8;14;3;35;1;140;15
20:00;1.4;11;3;35;0;;11
21:00;1.9;16;4;35;1;170;18
22:00;2;30;4;35;10;460;44
23:00;3.4;25;6;35;2;380;27
