CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.3;69;5;126;91;1230;208
01:00;3;56;4;95;53;1030;137
02:00;2;46;11;87;4;660;52
03:00;2;33;11;93;3;570;37
04:00;2;40;10;94;6;;48
05:00;2;48;8;93;8;710;59
06:00;2;47;8;90;24;850;83
07:00;2;56;9;98;48;1070;129
08:00;2.2;68;10;101;99;1490;219
09:00;3;64;21;117;61;1120;158
10:00;2.3;48;27;116;29;790;92
11:00;1.7;40;20;83;17;660;65
12:00;0.4;38;18;60;15;600;61
13:00;0.4;30;11;61;12;520;47
14:00;0.4;19;6;40;8;410;31
15:00;0.4;17;5;30;7;430;28
16:00;0.4;20;4;30;8;440;31
17:00;0.4;17;2;26;5;350;25
18:00;0.4;18;3;19;3;350;22
19:00;0.4;23;3;25;2;320;25
20:00;0.4;51;4;23;2;520;55
21:00;0.4;64;16;60;12;680;83
22:00;1.5;81;12;105;76;1080;197
23:00;2.9;79;6;130;129;1520;276
