CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;12;285;214;2;700;17
01:00;12;12;22;16;1;540;14
02:00;13;12;25;18;1;460;15
03:00;26;11;27;20;6;440;36
04:00;24;13;32;22;3;;28
05:00;21;10;31;22;3;500;25
06:00;26;10;29;20;2;540;29
07:00;33;11;32;22;3;540;38
08:00;30;9;30;20;3;470;34
09:00;33;19;44;29;7;610;44
10:00;26;16;46;32;8;540;38
11:00;24;14;58;38;10;930;39
12:00;21;13;53;39;8;950;33
13:00;27;14;63;47;9;1010;41
14:00;33;16;71;52;10;1070;48
15:00;37;12;78;58;6;1150;47
16:00;50;11;84;61;19;1050;78
17:00;65;11;117;86;39;1150;126
18:00;60;12;151;108;48;1270;133
19:00;50;10;160;117;56;1320;136
20:00;48;10;160;121;51;1460;126
21:00;42;8;193;143;58;1760;131
22:00;41;9;246;180;107;2230;205
23:00;40;12;280;207;128;2660;235
