CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;23;133;85;26;900;95
01:00;10;5;61;45;0;670;11
02:00;9;6;51;37;0;620;9
03:00;9;4;57;41;0;640;9
04:00;8;2;51;37;0;630;9
05:00;10;2;53;39;0;650;10
06:00;13;4;51;37;1;660;15
07:00;15;3;56;41;2;690;17
08:00;20;3;59;42;3;720;25
09:00;17;3;59;43;4;720;23
10:00;14;4;55;39;3;670;19
11:00;;;51;32;;580;
12:00;;;50;31;;660;
13:00;15;14;53;32;3;670;20
14:00;23;14;52;33;7;700;34
15:00;37;23;57;39;11;;54
16:00;28;25;61;39;4;;33
17:00;32;26;63;41;4;880;38
18:00;36;20;78;50;4;660;42
19:00;48;31;89;58;9;610;62
20:00;45;36;97;62;6;800;55
21:00;25;19;90;60;2;680;27
22:00;20;15;84;56;1;810;21
23:00;36;24;90;59;9;880;49
