CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.51783;12.693;2.60787;28.7719;23.9445;1.61764;476.65;545.833;15.1823
01:00;1.22893;17.8506;4.73144;26.4595;22.5359;1.81993;472.194;493.288;20.6501
02:00;1.19696;16.5749;3.7465;28.5015;24.1679;1.37516;459.415;486.069;18.6723
03:00;1.19556;16.3035;3.91275;29.1379;24.6811;1.46904;455.461;479.299;18.5613
04:00;1.18584;19.051;3.83591;20.7609;17.7054;1.65297;468.895;473.498;21.5859
05:00;1.17747;22.6445;3.79748;18.2401;15.3596;2.49227;486.362;473.514;26.461
06:00;1.19286;23.9324;3.75611;17.5871;14.8991;5.49892;515.307;476.677;32.3648
07:00;1.18724;21.0888;3.56769;18.2595;15.4704;5.92083;508.135;479.892;30.166
08:00;1.17747;14.9561;3.74502;26.0315;21.7951;3.6402;471.276;479.631;20.5343
09:00;1.18449;14.0266;3.28469;27.6027;23.2799;4.91699;475.8;480.081;21.5615
10:00;1.19556;25.76;3.57434;45.7593;33.0742;4.33991;753.578;516.852;32.4259
11:00;1.15949;25.965;3.73468;39.4991;31.2593;4.81619;465.663;518.127;33.3548
12:00;1.08454;19.1731;3.8396;29.5208;24.5972;4.19581;390.24;508.295;25.6011
13:00;1.09555;15.0995;4.02654;23.254;19.0531;11.4353;513.139;511.642;32.6389
14:00;1.12482;12.5395;4.52898;22.0461;18.0357;12.7052;524.243;512.759;32.0191
15:00;1.17331;12.9628;4.32283;28.7994;23.6017;11.7734;535.698;516.205;31.0079
16:00;1.22191;15.3677;4.11077;28.4425;23.3629;7.74629;511.563;521.24;27.2465
17:00;1.24967;17.3902;4.14624;35.6496;29.7938;5.87614;531.496;528.202;26.4015
18:00;1.31771;18.9028;3.87063;43.8248;36.4543;7.97664;574.319;505.795;31.1359
19:00;1.41912;17.6738;3.76423;45.6949;38.1176;3.73927;549.457;516.269;23.4045
20:00;1.4594;15.9509;3.74946;50.1447;41.9145;1.79949;561.782;537.712;18.71
21:00;1.48441;14.5939;3.33124;43.8068;36.5881;1.27852;534.283;540.355;16.5563
22:00;1.53166;15.722;2.67733;44.4733;37.3468;2.31942;582.288;547.611;19.2676
23:00;1.5984;14.8732;2.71575;31.5738;26.651;2.02014;556.388;550.197;17.9792
