CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.27583;16.6702;4.39534;43.9121;29.109;1.1178;324.812;270.985;18.3999
01:00;2.05866;16.0208;4.28747;43.5554;29.3401;1.06341;307.049;272.679;17.6506
02:00;1.43145;44.8371;10.769;60.5101;30.5972;29.1075;357.988;439.514;89.4952
03:00;1.53189;33.0301;8.17033;46.4726;25.1319;14.3069;378.631;437.317;54.9754
04:00;1.7872;35.2964;6.49748;46.0303;26.0664;15.4867;423.086;444.614;59.0538
05:00;2.60948;41.0923;7.48612;67.4945;41.0289;22.8007;617.919;455.677;76.0694
06:00;1.77068;36.3613;7.68192;49.6037;31.7327;20.3001;467.401;448.945;67.4944
07:00;1.4249;27.3118;7.32652;41.7173;24.8878;12.1908;446.888;454.138;46.0204
08:00;2.4569;27.4468;6.80708;44.2401;25.4851;15.0402;533.648;468.394;50.5064
09:00;2.66572;30.9316;13.6795;49.2489;29.182;25.356;415.523;455.135;69.8256
10:00;1.7018;24.7113;19.8534;47.0668;26.3481;20.9277;354.521;454.702;56.8183
11:00;;23.947;25.7862;51.1092;26.9168;18.8269;368.583;453.446;52.8307
12:00;;19.2469;26.5295;51.4644;27.1907;11.2012;346.487;443.871;36.4283
13:00;;20.0063;21.5206;43.825;24.8081;11.0276;350.024;410.384;36.9129
14:00;;17.243;21.1622;36.5529;21.9113;7.51491;244.258;382.491;28.7662
15:00;0.584418;13.7162;;32.553;20.8603;4.39013;177.808;348.857;20.4585
16:00;0.82253;16.6203;13.5849;33.7114;20.8666;3.9665;223.693;310.112;22.711
17:00;0.983625;19.046;11.9956;40.0908;23.1689;2.96647;293.499;294.859;23.6075
18:00;2.59346;16.1239;9.1191;45.8269;28.5517;1.51026;248.993;281.668;18.4434
19:00;1.33229;13.128;9.1508;39.6729;24.9229;0.699359;215.978;262.592;14.2062
20:00;1.69752;16.8982;9.2609;40.8149;25.0053;0.913427;246.715;250.121;18.2888
21:00;2.02403;17.5071;10.5311;45.3529;28.3359;1.03847;269.309;240.032;19.105
22:00;2.11065;15.9358;8.6366;45.7507;28.0828;0.961576;281.425;244.677;17.411
23:00;2.08416;14.6254;5.36329;40.8295;26.4255;1.03432;287.15;258.345;16.2074
