CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;2;39;20;0;420;27
01:00;29;3;81;52;2;510;31
02:00;8;3;12;5;0;250;8
03:00;8;2;10;5;0;240;8
04:00;9;2;6;5;0;240;9
05:00;11;5;6;5;0;250;10
06:00;17;5;6;5;3;290;21
07:00;21;5;15;6;5;320;29
08:00;23;3;6;5;7;340;33
09:00;21;3;11;5;6;340;30
10:00;18;2;10;5;4;290;24
11:00;18;;8;5;6;290;27
12:00;17;;15;5;5;280;24
13:00;15;;18;5;4;;20
14:00;16;;18;5;5;;23
15:00;17;;21;5;4;260;23
16:00;19;;16;5;5;270;28
17:00;19;;15;5;6;250;27
18:00;21;;15;5;4;260;26
19:00;20;;18;5;3;260;25
20:00;23;;16;5;3;280;26
21:00;28;;13;5;3;310;33
22:00;31;;19;6;1;350;32
23:00;36;;50;27;1;410;37
