CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.1;31;12;54;5;530;38
01:00;1;27;27;24;2;220;30
02:00;0.6;22;22;24;3;180;25
03:00;0.4;18;18;44;2;180;21
04:00;0.4;15;15;22;2;230;19
05:00;0.4;19;15;33;6;;28
06:00;0.4;22;12;43;8;340;34
07:00;0.4;24;12;37;8;340;36
08:00;0.8;27;12;28;11;470;45
09:00;0.7;29;13;26;13;490;50
10:00;1;33;15;29;17;730;59
11:00;1;37;16;44;21;610;69
12:00;1;36;16;38;17;680;62
13:00;1;36;15;38;20;680;66
14:00;1;34;11;45;15;650;57
15:00;1;30;8;39;13;420;50
16:00;1;29;6;31;9;450;43
17:00;1;21;7;48;5;440;29
18:00;1;21;5;37;3;410;25
19:00;1;23;6;42;5;490;31
20:00;1;26;5;44;7;470;37
21:00;1;34;6;23;8;470;47
22:00;1;30;7;29;6;470;39
23:00;1;25;8;39;5;570;33
