CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.7;24;5;72;94;1060;168
01:00;5.1;21;4;81;95;950;166
02:00;0.8;17;4;18;0;;17
03:00;0.7;20;3;24;3;260;24
04:00;0.4;20;4;32;2;280;23
05:00;0.9;28;4;18;11;390;44
06:00;1;35;4;19;29;560;79
07:00;1;39;5;51;42;750;103
08:00;1.9;41;7;37;41;810;104
09:00;2.1;35;8;39;30;650;82
10:00;1.2;31;10;53;27;600;71
11:00;1.3;32;21;35;25;510;70
12:00;1.2;29;19;47;19;430;59
13:00;1;29;20;24;15;450;52
14:00;1;31;26;31;15;390;54
15:00;0.7;30;14;24;11;390;47
16:00;1;33;9;18;10;470;47
17:00;1;40;14;27;9;500;54
18:00;1;60;7;22;49;860;135
19:00;2.5;47;4;86;80;1350;169
20:00;4.7;39;4;108;118;1390;220
21:00;5.9;36;4;104;118;1260;216
22:00;4.9;32;6;84;152;1590;264
23:00;7.3;29;4;92;130;1450;227
