CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;61;3;75;19;980;89
01:00;3;57;2;82;9;870;70
02:00;16.3;53;9;179;14;;74
03:00;4.8;44;4;122;14;610;65
04:00;3;39;2;120;32;750;86
05:00;3.7;40;2;111;8;670;52
06:00;3.1;36;2;94;11;540;52
07:00;1.7;33;2;88;29;590;77
08:00;1.9;34;6;102;23;550;70
09:00;1.8;40;13;108;15;980;62
10:00;4.1;43;19;167;16;1050;66
11:00;4.8;40;30;184;12;1310;57
12:00;3;21;16;117;5;580;29
13:00;1.5;12;7;56;3;390;16
14:00;0.4;10;3;21;3;360;13
15:00;0.4;10;4;12;2;350;14
16:00;0.4;10;4;6;2;360;13
17:00;0.4;12;5;4;2;370;16
18:00;0.4;8;5;20;1;350;9
19:00;0.4;11;4;29;0;400;10
20:00;0.4;15;5;35;0;420;14
21:00;0.4;28;6;71;0;520;28
22:00;1.2;41;5;68;2;560;43
23:00;1.5;45;5;67;4;650;51
