CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.1;38;2;29;17;7;570;48
01:00;2;37;2;30;18;5;590;45
02:00;2.1;20;2;21;11;1;290;22
03:00;2.1;12;1;23;11;2;320;14
04:00;4.4;13;2;27;14;5;520;19
05:00;3.1;16;1;26;12;24;390;53
06:00;2;15;2;29;13;20;490;45
07:00;1.9;24;2;37;18;43;660;90
08:00;2.4;55;2;28;13;43;730;120
09:00;2.5;41;2;24;9;25;550;79
10:00;1.6;24;1;19;6;16;350;49
11:00;1.4;22;2;16;5;10;300;38
12:00;1.1;24;3;17;6;11;250;40
13:00;1.1;22;3;15;4;10;250;37
14:00;1.2;21;3;20;4;9;;35
15:00;1.1;34;1;15;7;14;410;55
16:00;2;39;3;21;11;17;510;65
17:00;1.9;39;3;24;8;21;440;72
18:00;1.6;26;3;16;5;9;350;38
19:00;1.2;37;4;20;7;11;430;54
20:00;1.5;31;3;17;7;10;450;46
21:00;1.6;34;2;19;8;9;460;48
22:00;1.9;36;2;23;11;10;530;52
23:00;2;46;3;28;16;10;610;62
