CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;18;1;21;0;470;19
01:00;0.7;24;1;18;1;410;26
02:00;0.4;7;1;7;1;200;7
03:00;0.4;7;2;7;1;;7
04:00;0.4;8;2;6;1;220;8
05:00;0.4;16;2;6;3;240;19
06:00;0.4;25;1;8;7;290;34
07:00;0.4;32;3;14;45;570;99
08:00;1;23;2;31;8;290;34
09:00;0.4;18;2;19;6;260;27
10:00;0.4;15;3;8;5;260;23
11:00;0.4;16;2;16;8;290;28
12:00;0.4;23;2;10;7;400;34
13:00;1.4;20;3;36;7;410;32
14:00;1.4;14;3;27;5;280;20
15:00;0.7;13;2;32;2;280;16
16:00;0.7;13;3;16;1;250;15
17:00;0.4;;;11;;;
18:00;2;27;3;75;2;510;30
19:00;2.5;33;3;78;7;500;44
20:00;2.5;29;3;67;5;490;37
21:00;2;26;4;37;5;510;32
22:00;2;17;3;26;1;440;18
23:00;1;22;1;20;2;430;24
