CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.9;7;15;17;13;1;270;7
01:00;13.2;21;9;166;133;114;2150;195
02:00;13.9;19;10;146;117;93;1850;161
03:00;13.2;24;7;77;60;30;1000;69
04:00;11.8;11;11;25;20;2;280;12
05:00;10.1;18;12;35;27;2;610;22
06:00;9.1;24;12;30;23;13;510;43
07:00;9.1;20;13;20;16;6;310;28
08:00;7.7;52;11;37;29;163;900;300
09:00;7.7;43;12;61;48;150;1090;271
10:00;7.7;53;23;68;51;221;1770;389
11:00;9.1;54;28;54;35;91;1370;193
12:00;9.1;46;22;38;27;31;620;93
13:00;8.4;59;19;34;22;38;640;116
14:00;7.7;36;16;32;15;12;330;54
15:00;7;20;15;26;12;5;270;28
16:00;6.2;41;15;37;19;11;320;58
17:00;4.8;40;15;30;21;8;300;52
18:00;4.8;27;17;39;30;3;280;31
19:00;4.8;20;18;39;31;2;280;23
20:00;4.8;17;17;28;23;3;320;22
21:00;4.8;10;19;21;16;1;250;12
22:00;2.9;13;19;20;16;2;270;15
23:00;2.9;10;16;16;13;1;290;11
