CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13.6;62;8;220;141;81;1790;184
01:00;14.2;64;7;219;139;79;1440;186
02:00;13.6;40;3;195;150;56;1550;125
03:00;13;35;3;175;137;38;1290;93
04:00;9.5;;;177;126;;;
05:00;9.5;34;2;178;124;44;990;101
06:00;8.3;32;1;156;115;67;1010;134
07:00;11.2;44;2;199;125;130;1370;242
08:00;15.4;33;2;172;111;97;1080;180
09:00;7.8;44;5;177;106;62;980;138
10:00;25.4;55;21;163;98;43;;120
11:00;15.4;41;20;115;65;16;2230;64
12:00;6.5;19;18;54;32;4;390;25
13:00;3.6;18;17;46;26;3;360;23
14:00;3;21;35;50;23;4;160;27
15:00;2;19;23;43;20;3;280;24
16:00;3;18;25;42;17;3;140;22
17:00;0.5;10;5;22;13;1;120;11
18:00;0.5;15;4;25;13;2;200;17
19:00;0.5;22;8;45;23;0;260;23
20:00;3;75;6;131;71;14;590;96
21:00;5.9;111;6;258;98;170;1540;371
22:00;6.5;97;6;211;89;148;1480;324
23:00;13;76;7;218;131;111;1820;246
