CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;2;56;39;34;870;106
01:00;38;1;50;36;26;780;76
02:00;28;2;44;34;4;520;35
03:00;28;2;41;32;4;490;35
04:00;25;1;34;26;5;460;33
05:00;15;2;73;62;3;460;19
06:00;16;2;68;54;11;520;32
07:00;21;2;77;61;40;620;82
08:00;42;2;49;29;42;620;105
09:00;48;4;64;21;26;560;88
10:00;50;15;51;18;20;480;79
11:00;38;29;30;13;12;370;56
12:00;27;11;22;9;7;350;37
13:00;16;5;16;8;3;290;21
14:00;12;4;14;8;2;290;15
15:00;28;8;19;9;6;370;37
16:00;25;10;19;10;5;410;32
17:00;31;14;19;10;5;410;38
18:00;26;11;20;11;3;460;30
19:00;21;13;21;11;2;400;23
20:00;17;9;43;29;1;530;19
21:00;15;6;52;35;2;530;18
22:00;47;4;54;40;9;730;60
23:00;62;3;50;35;26;850;101
