CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;52;4;50;38;12;1100;72
01:00;4.7;45;4;57;45;12;630;63
02:00;3.8;41;5;44;36;19;560;69
03:00;3.4;39;4;46;37;12;490;58
04:00;0.8;32;4;35;26;15;520;56
05:00;1.7;28;3;27;21;8;420;40
06:00;0.5;21;3;22;17;5;380;29
07:00;0.5;37;3;27;21;10;410;53
08:00;0.9;44;2;27;20;13;550;65
09:00;0.6;45;2;31;19;14;560;67
10:00;0.5;26;3;30;20;10;570;40
11:00;0.5;21;3;31;23;9;530;35
12:00;0.5;18;2;30;23;7;400;29
13:00;0.5;16;2;27;20;7;350;27
14:00;0.5;16;2;28;19;4;400;23
15:00;0.5;14;3;25;18;4;280;20
16:00;0.5;9;2;24;16;1;260;11
17:00;0.5;11;3;29;18;1;400;13
18:00;0.5;16;4;30;19;1;340;18
19:00;0.5;17;4;33;22;1;410;18
20:00;0.5;15;3;37;21;1;320;17
21:00;3;41;4;68;40;1;670;43
22:00;7.1;47;4;56;37;5;660;55
23:00;4.7;64;4;55;38;30;830;110
