CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;5;139;98;3;770;34
01:00;31;6;79;51;5;640;38
02:00;25;4;40;28;3;330;30
03:00;19;3;48;35;1;280;20
04:00;20;3;57;36;8;350;32
05:00;22;5;52;33;13;450;41
06:00;20;4;56;37;25;570;57
07:00;28;5;62;40;44;750;95
08:00;40;7;52;29;38;730;96
09:00;36;5;38;21;14;530;57
10:00;42;5;35;16;15;500;65
11:00;41;20;30;13;11;440;58
12:00;29;25;23;9;6;320;38
13:00;13;11;23;7;3;230;16
14:00;6;9;18;7;1;200;8
15:00;8;7;15;5;2;210;10
16:00;7;6;14;4;1;;8
17:00;5;6;16;4;1;280;6
18:00;10;7;20;7;1;290;10
19:00;39;5;33;15;6;540;47
20:00;40;4;30;15;4;450;45
21:00;32;7;60;39;2;480;34
22:00;31;6;89;57;6;620;39
23:00;27;5;120;83;6;730;36
