CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.9;32;15;48;36;5;280;39
01:00;0.3;10;8;16;12;1;210;11
02:00;0.9;9;8;15;11;1;190;9
03:00;0.3;8;7;13;9;1;210;9
04:00;0.3;9;7;16;9;1;220;10
05:00;0.3;11;6;16;9;1;240;12
06:00;0.3;18;7;17;10;4;280;23
07:00;0.3;23;7;20;11;7;320;33
08:00;0.9;42;8;36;18;26;370;81
09:00;1.4;45;9;44;22;29;370;90
10:00;1.4;35;10;37;20;17;340;61
11:00;1.4;37;11;41;22;18;330;63
12:00;1.4;26;10;36;21;11;280;42
13:00;1.4;20;9;30;17;9;270;33
14:00;0.9;19;6;22;12;7;260;30
15:00;0.3;20;5;22;12;7;240;30
16:00;0.3;37;9;35;18;12;260;55
17:00;0.3;39;9;44;24;12;250;57
18:00;1.4;45;9;48;29;15;260;67
19:00;1.4;43;10;52;30;13;240;62
20:00;2.9;42;9;45;29;15;280;65
21:00;2.9;50;11;58;37;15;350;73
22:00;2.9;54;13;72;42;25;460;92
23:00;2.9;44;14;69;45;13;360;64
