CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;45;2;54;14;690;66
01:00;2.1;43;2;46;19;790;72
02:00;;28;3;58;1;;29
03:00;;32;4;31;10;620;46
04:00;;24;3;39;3;440;28
05:00;;28;3;51;15;520;52
06:00;;34;3;43;24;550;70
07:00;;32;3;54;38;560;90
08:00;;40;3;52;31;1100;87
09:00;;49;9;141;56;1500;135
10:00;;24;10;180;10;660;40
11:00;;11;7;106;2;370;14
12:00;;8;5;73;1;320;9
13:00;;8;6;39;1;310;10
14:00;;11;5;22;1;320;11
15:00;;9;6;23;0;290;10
16:00;;10;5;24;0;320;10
17:00;;11;4;22;0;330;11
18:00;;10;4;37;0;330;11
19:00;;17;4;39;0;330;17
20:00;0.5;44;4;31;8;660;56
21:00;1.1;56;3;42;6;750;65
22:00;2;59;4;57;25;750;97
23:00;2;51;3;50;7;700;63
