CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.6;18;32;36;29;4;230;24
01:00;;41;23;105;84;18;560;68
02:00;;34;18;99;80;13;520;53
03:00;;30;12;99;79;15;540;53
04:00;;30;14;132;106;38;950;88
05:00;;29;15;141;112;36;1020;83
06:00;;29;22;154;123;56;1240;115
07:00;;36;23;165;119;131;1440;235
08:00;;35;24;142;105;97;;183
09:00;;41;27;187;143;121;1950;225
10:00;11.7;48;31;191;128;139;1650;260
11:00;12;48;29;143;95;72;1190;159
12:00;9.9;36;22;99;67;24;690;73
13:00;8.1;36;18;91;58;19;540;65
14:00;6.8;40;17;85;51;17;420;64
15:00;6;53;18;98;58;20;530;84
16:00;6;71;20;156;97;68;1200;174
17:00;7.2;71;24;185;121;72;1650;180
18:00;8.4;71;22;198;139;112;1690;243
19:00;9.6;64;21;145;109;83;1390;191
20:00;8.6;45;24;66;54;19;570;75
21:00;6;33;21;28;20;9;230;46
22:00;4.2;30;21;25;19;8;210;42
23:00;3.1;25;27;29;22;7;220;35
