CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17.2;56;4;96;60;15;1080;79
01:00;18.2;54;3;97;61;25;990;91
02:00;8.9;43;3;68;44;7;980;53
03:00;11.3;36;2;52;33;6;480;44
04:00;2.3;23;3;57;40;6;170;33
05:00;2.5;23;3;63;48;6;200;31
06:00;1.4;23;5;52;39;9;290;37
07:00;3.1;29;4;53;36;24;600;66
08:00;5.2;30;4;82;53;30;590;76
09:00;2.7;26;3;42;30;16;180;50
10:00;0.9;23;3;35;25;11;290;40
11:00;1.3;16;3;54;31;6;330;24
12:00;1.9;9;2;37;27;2;400;12
13:00;0.6;7;3;22;15;1;420;7
14:00;0.5;10;3;30;19;1;520;12
15:00;0.9;9;4;31;20;2;420;11
16:00;1.2;11;3;28;18;2;530;13
17:00;1;11;3;31;21;1;520;13
18:00;1.9;10;3;35;26;0;410;10
19:00;1.3;21;3;58;34;0;450;21
20:00;13.2;61;4;132;73;8;1380;74
21:00;18.2;38;4;82;48;3;740;42
22:00;2.4;17;3;40;29;0;190;16
23:00;3;38;4;75;50;6;520;47
