CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;4;93;46;5;520;42
01:00;36;3;64;30;7;820;46
02:00;27;3;50;27;5;360;33
03:00;18;2;56;29;6;360;26
04:00;18;1;51;27;20;310;48
05:00;18;2;39;21;23;290;52
06:00;16;2;35;18;26;260;55
07:00;17;2;39;20;56;400;104
08:00;27;3;50;21;33;360;77
09:00;20;3;45;17;8;290;31
10:00;22;10;64;20;9;720;35
11:00;22;16;69;21;7;860;32
12:00;16;15;46;12;2;590;19
13:00;14;10;36;8;2;420;16
14:00;13;16;31;7;2;370;15
15:00;11;12;27;5;1;230;12
16:00;15;19;30;5;1;130;17
17:00;16;15;33;6;1;200;17
18:00;14;10;37;14;1;540;15
19:00;13;2;33;12;1;400;13
20:00;13;3;24;6;0;390;13
21:00;15;3;38;16;0;300;15
22:00;12;2;49;23;0;240;12
23:00;16;3;43;18;0;190;16
