CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14;6;24;11;0;320;15
01:00;17;6;25;13;0;310;18
02:00;26;6;28;14;1;320;28
03:00;27;6;33;18;1;350;30
04:00;23;6;31;17;3;360;27
05:00;17;5;32;18;1;;20
06:00;22;5;36;19;25;490;60
07:00;28;4;40;23;20;570;59
08:00;32;3;45;20;13;550;54
09:00;39;3;47;20;16;540;64
10:00;26;9;33;13;8;530;39
11:00;17;8;18;5;6;440;26
12:00;18;6;17;3;4;450;25
13:00;18;8;21;4;4;390;26
14:00;19;10;17;4;5;340;27
15:00;14;11;15;3;4;310;20
16:00;12;10;14;3;3;320;18
17:00;16;10;16;3;3;300;21
18:00;19;11;16;4;3;290;24
19:00;20;11;16;4;3;290;26
20:00;21;9;24;8;2;340;25
21:00;21;9;23;8;3;320;26
22:00;19;10;26;9;1;360;21
23:00;18;7;24;10;0;340;19
