CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;26;5;27;20;11;460;42
01:00;8.3;32;5;67;46;6;1110;40
02:00;16.7;25;8;52;36;2;;29
03:00;11.2;23;5;40;29;4;;28
04:00;8.5;20;6;34;23;2;710;22
05:00;11.5;20;6;35;24;2;510;23
06:00;3.6;21;5;18;12;4;370;27
07:00;1.5;38;4;38;28;32;580;87
08:00;2.3;32;5;36;25;39;640;92
09:00;19.2;19;16;20;10;2;410;22
10:00;13.7;16;18;14;8;2;340;19
11:00;8.1;18;16;21;10;1;410;19
12:00;10.2;16;8;18;11;1;460;17
13:00;9.4;17;10;25;15;1;460;19
14:00;4.6;13;8;11;5;0;270;14
15:00;5.7;11;6;11;6;0;240;12
16:00;1;11;7;13;7;1;230;12
17:00;6.8;15;6;12;6;0;270;15
18:00;1.7;11;6;9;5;0;260;12
19:00;1;14;7;12;7;1;320;16
20:00;7.8;20;7;21;14;2;710;23
21:00;2;23;5;15;10;4;380;28
22:00;2;35;3;26;19;30;690;80
23:00;2.8;19;5;17;13;7;440;29
