CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;12;43;34;20;710;65
01:00;52;11;137;103;46;1510;122
02:00;48;10;168;127;83;1900;174
03:00;48;19;135;106;40;1520;109
04:00;48;31;146;117;17;1390;73
05:00;50;34;152;121;33;1520;100
06:00;54;37;159;128;54;1770;138
07:00;55;24;168;137;77;1900;172
08:00;57;21;163;136;88;1910;190
09:00;48;19;107;89;49;1320;122
10:00;42;20;80;66;36;970;97
11:00;39;23;74;61;36;;94
12:00;40;24;58;47;35;930;93
13:00;38;21;51;41;27;840;80
14:00;37;19;45;36;29;760;81
15:00;38;16;31;24;30;690;83
16:00;42;13;32;24;33;700;92
17:00;42;13;38;31;28;710;84
18:00;43;12;41;33;25;710;80
19:00;41;11;43;35;17;660;67
20:00;41;12;42;34;19;710;70
21:00;40;12;44;36;17;710;66
22:00;38;11;53;43;18;740;66
23:00;38;12;42;33;24;760;74
