CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.4;74;2;46;30;18;700;101
01:00;1.2;30;2;37;26;1;350;31
02:00;1.2;36;3;30;23;14;340;58
03:00;1.2;27;3;30;23;5;250;35
04:00;0.8;20;4;27;19;3;200;25
05:00;0.5;14;2;27;20;2;210;17
06:00;0.5;21;2;30;21;25;300;59
07:00;1.2;28;2;45;30;23;380;64
08:00;2.4;29;2;65;31;16;280;53
09:00;0.8;18;2;29;20;7;170;28
10:00;0.5;17;3;28;18;6;230;25
11:00;0.5;28;2;33;18;10;300;44
12:00;0.5;27;2;22;12;9;260;40
13:00;0.5;25;2;18;10;7;260;35
14:00;0.5;27;3;18;10;10;290;44
15:00;0.5;32;2;18;10;11;330;49
16:00;0.5;29;3;19;10;9;350;43
17:00;0.5;27;4;18;10;8;290;39
18:00;0.5;28;4;18;10;9;370;42
19:00;0.5;34;3;19;10;6;;44
20:00;0.5;43;3;22;10;7;410;53
21:00;1.2;70;2;29;13;9;610;83
22:00;1.3;78;2;51;38;13;690;98
23:00;1.8;70;3;46;32;9;630;84
