CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9;3;4;3;3;180;14
01:00;7;2;3;3;3;210;12
02:00;12;3;30;14;2;330;14
03:00;10;4;26;14;2;310;13
04:00;9;3;19;10;3;320;12
05:00;12;2;13;7;3;290;15
06:00;14;3;18;11;4;280;19
07:00;14;4;17;9;3;300;18
08:00;14;4;15;8;4;250;20
09:00;11;4;16;8;4;270;16
10:00;9;4;14;7;3;270;12
11:00;10;3;13;7;3;340;14
12:00;10;4;17;8;3;410;14
13:00;18;8;28;15;3;410;22
14:00;33;4;37;22;7;540;44
15:00;35;2;31;21;6;520;44
16:00;28;2;25;16;5;390;35
17:00;23;2;26;16;3;350;27
18:00;20;2;29;18;3;420;24
19:00;22;2;24;14;6;360;31
20:00;15;2;13;6;7;260;26
21:00;20;2;;;9;280;33
22:00;22;2;11;7;9;280;35
23:00;14;3;10;6;6;;23
