CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;60;7;70;53;800;141
01:00;2.5;59;7;88;14;700;80
02:00;0.4;36;3;30;3;370;41
03:00;0.4;35;2;55;2;430;38
04:00;0.4;34;3;62;3;500;38
05:00;0.4;42;3;40;6;;50
06:00;0.4;45;3;37;27;710;86
07:00;0.7;52;3;60;61;1130;145
08:00;2;53;3;59;74;1210;166
09:00;2.7;59;5;77;92;1350;200
10:00;2.8;61;6;72;64;1110;158
11:00;2;36;8;85;27;650;77
12:00;1.7;36;9;92;19;530;64
13:00;0.4;29;6;53;12;410;47
14:00;0.4;31;8;40;13;440;51
15:00;1;28;7;45;10;400;43
16:00;1.2;30;7;51;12;460;47
17:00;0.4;31;9;38;10;390;47
18:00;0.4;38;10;38;11;440;55
19:00;0.4;43;11;58;9;460;57
20:00;0.4;64;10;28;15;560;86
21:00;0.4;69;8;31;15;660;92
22:00;0.4;51;13;61;10;630;65
23:00;0.7;55;14;62;12;660;73
