CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;21;5;14;1;660;23
01:00;0;15;5;15;1;570;16
02:00;0.5;10;5;18;1;420;11
03:00;0;7;4;17;0;380;7
04:00;0;16;4;27;3;370;21
05:00;0;18;7;20;5;270;24
06:00;0;20;6;31;6;290;29
07:00;0.5;12;7;21;3;320;17
08:00;0;6;8;16;2;280;8
09:00;0;11;25;22;3;280;15
10:00;0;7;15;18;2;290;10
11:00;0;6;8;25;2;310;8
12:00;0.5;6;6;13;2;310;9
13:00;0;;7;12;;290;
14:00;0;;7;23;;340;
15:00;0;9;12;27;1;360;11
16:00;0;11;8;15;1;;12
17:00;0;10;7;22;1;320;12
18:00;0;17;9;26;2;370;18
19:00;1.1;31;10;64;4;590;37
20:00;6.2;;11;63;;810;
21:00;12.3;;9;84;;860;
22:00;3.7;;8;42;;880;
23:00;2.6;;6;21;;870;
