CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;16;83;67;4;570;43
01:00;47;9;164;110;17;1730;73
02:00;43;8;155;116;31;1690;90
03:00;42;7;174;126;39;1400;102
04:00;33;6;163;126;36;1540;88
05:00;30;6;151;119;29;1600;73
06:00;31;6;156;119;51;1460;109
07:00;44;6;181;124;148;1680;269
08:00;58;10;188;114;180;1740;332
09:00;62;28;176;92;78;1280;181
10:00;50;19;102;55;20;560;80
11:00;37;13;67;40;11;390;53
12:00;44;24;66;37;12;360;61
13:00;34;29;46;26;8;280;45
14:00;48;43;49;29;12;310;67
15:00;57;18;63;35;16;490;81
16:00;62;15;63;35;17;520;88
17:00;71;13;63;35;22;590;104
18:00;70;13;72;41;16;510;94
19:00;71;16;81;49;15;580;94
20:00;69;14;78;51;11;590;85
21:00;47;15;74;52;7;540;57
22:00;56;16;84;61;10;620;71
23:00;54;17;83;64;8;640;67
