CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9.5;28;7;99;153;1060;262
01:00;7.4;20;5;99;104;1650;179
02:00;3;14;8;52;43;910;80
03:00;3;12;7;52;42;900;77
04:00;3;11;7;52;34;830;64
05:00;2.6;9;7;44;25;770;48
06:00;2.9;10;7;44;44;820;78
07:00;2.6;11;8;44;64;910;109
08:00;2.4;17;8;41;115;1180;192
09:00;3.4;39;9;41;126;1330;232
10:00;4.4;45;9;41;94;1350;188
11:00;8;43;9;73;51;880;121
12:00;6.2;51;;73;29;710;96
13:00;1.9;22;;73;9;460;36
14:00;1;21;14;65;9;460;36
15:00;1;27;19;65;10;510;43
16:00;0.8;27;17;65;13;510;48
17:00;0.6;38;31;42;14;590;59
18:00;0.7;62;34;42;25;880;101
19:00;1.9;55;17;42;50;1020;132
20:00;2.4;52;12;46;90;1590;190
21:00;5.4;63;12;46;149;1900;291
22:00;6.6;50;11;46;176;2250;320
23:00;7.8;36;10;98;180;2330;312
