CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19;2;15;13;3;310;23
01:00;16;3;15;13;2;300;19
02:00;15;3;15;12;2;260;17
03:00;12;3;17;14;2;240;15
04:00;12;3;20;16;2;240;14
05:00;10;2;22;18;2;250;14
06:00;19;2;26;19;11;340;36
07:00;24;1;24;18;16;380;48
08:00;24;2;21;15;18;390;51
09:00;24;2;17;13;17;360;50
10:00;22;4;17;11;13;340;41
11:00;18;2;13;10;14;350;40
12:00;;;13;9;;;
13:00;;;15;10;;;
14:00;21;3;14;9;15;330;43
15:00;17;5;14;9;9;320;30
16:00;22;3;14;10;11;340;38
17:00;22;6;14;9;12;370;41
18:00;27;5;13;8;12;370;44
19:00;28;4;13;9;8;340;40
20:00;34;3;11;9;8;390;47
21:00;33;3;13;10;6;380;43
22:00;35;2;13;10;8;480;47
23:00;26;1;13;10;6;350;34
