CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;2.14666;30.9167;8.37276;61.9757;51.829;8.60707;529.703;668.472;44.1148
00:00;2.13419;33.1953;7.88878;59.167;49.8882;5.3285;608.719;660.238;41.3745
01:00;2.18975;29.5733;7.81342;47.6364;40.2801;3.91809;568.572;635.738;35.5872
02:00;2.28388;23.7175;10.9337;51.5675;43.1538;2.8629;641.151;621.303;28.1052
03:00;2.39274;32.4397;10.6168;51.2333;43.6901;4.79368;670.635;616.007;39.7973
04:00;2.34398;22.0627;8.50502;37.8325;32.2078;2.1729;499.245;592.122;25.4004
05:00;2.20336;12.2049;7.39003;29.4861;25.1764;1.34295;385.586;563.223;14.2588
06:00;1.96182;14.3236;6.00388;26.545;22.4501;2.83831;360.58;533.024;18.6858
07:00;1.65224;14.8539;5.44306;27.9223;23.7206;4.16671;415.031;518.69;21.2439
08:00;1.51502;18.1645;4.60812;26.7715;22.6151;5.51867;387.799;491.075;26.6422
09:00;1.46399;19.9946;4.59999;26.7508;22.1719;6.80135;406.776;470.85;30.4273
10:00;1.30637;20.8161;4.49507;24.8816;20.8546;8.02479;431.037;444.586;33.1268
11:00;1.24967;17.3026;4.06725;20.9729;17.7984;5.45493;400.637;410.836;25.6794
12:00;1.23606;23.2334;4.38423;28.0816;22.6385;10.0148;435.435;402.86;38.5831
13:00;1.2542;15.134;3.61801;24.2061;17.4064;6.28038;337.196;396.811;24.7664
14:00;1.16915;21.2789;3.35644;18.9249;15.8804;9.33449;361.619;396.941;35.5977
15:00;1.11019;18.0332;2.53997;20.8976;17.755;5.28416;370.525;391.378;26.138
16:00;1.36874;16.9981;2.06708;25.7479;21.8515;3.9381;409.313;394.067;23.0309
17:00;1.22245;18.1007;2.06412;27.7014;23.3281;3.19544;382.272;391.004;22.9874
18:00;1.20317;16.4194;1.25282;31.5172;26.1709;1.20474;336.766;379.22;18.2702
19:00;1.35626;19.2288;1.07623;42.612;31.1863;1.22206;381.809;376.867;21.1062
20:00;1.70554;37.591;2.36337;65.6713;45.0403;3.47913;544.595;390.512;42.9182
21:00;2.43697;38.0868;1.41686;84.8039;67.7096;5.16535;836.664;452.945;46.0087
22:00;3.4519;47.8638;1.11834;114.279;90.6912;14.2955;1267.73;566.209;69.791
23:00;4.18219;45.9279;3.38821;108.023;85.208;19.4705;1105.14;658.036;75.7931
00:00;4.80929;41.9818;3.82563;121.276;98.8074;13.1929;1200.87;756.981;62.2187
