CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17.1;42;15;137;3;1010;47
01:00;21.3;25;12;163;3;720;29
02:00;41.8;65;20;271;13;1900;85
03:00;34.3;59;24;273;13;1800;78
04:00;27.2;26;13;190;1;;28
05:00;14.2;56;14;127;21;1950;88
06:00;283.6;61;23;215;25;2280;99
07:00;433.4;25;18;193;6;920;34
08:00;80.4;8;11;94;1;510;11
09:00;3.5;7;8;36;1;570;9
10:00;1.2;6;5;48;1;480;8
11:00;1;6;5;45;1;480;7
12:00;0.2;5;5;33;1;420;6
13:00;0;7;5;33;1;480;9
14:00;0.3;6;5;36;1;450;7
15:00;1.2;6;5;21;1;430;7
16:00;1.2;12;4;36;2;190;15
17:00;1.5;18;4;58;2;330;21
18:00;4.1;29;6;83;3;620;34
19:00;10.2;40;10;102;3;1060;45
20:00;19.3;41;15;132;2;970;44
21:00;23.1;37;18;127;1;570;39
22:00;11.6;33;15;97;1;720;35
23:00;8.2;41;15;115;2;840;45
