CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1;6;9;12;9;1;220;280;7
01:00;1.2;9;12;17;14;1;350;378.75;11
02:00;1;7;10;16;13;1;310;362.5;8
03:00;1;7;9;16;13;1;300;348.75;9
04:00;1;8;9;17;14;1;300;336.25;10
05:00;1;12;9;19;16;2;330;333.75;15
06:00;1;14;10;19;16;2;330;330;17
07:00;1;15;10;17;14;2;310;323.75;18
08:00;1.3;15;10;19;16;3;320;318.75;20
09:00;1;18;10;18;14;4;320;315;25
10:00;1;19;11;17;14;6;370;322.5;28
11:00;1.2;18;12;14;12;6;360;330;26
12:00;1;15;16;16;13;5;390;341.25;22
13:00;1;14;14;15;12;5;310;338.75;21
14:00;1;10;13;13;11;3;280;332.5;15
15:00;1;13;14;17;14;4;350;337.5;18
16:00;0.4;14;12;16;12;4;340;340;19
17:00;0.7;10;10;10;9;3;260;332.5;14
18:00;0.4;10;9;10;8;2;250;317.5;13
19:00;0.4;11;10;14;11;3;280;307.5;15
20:00;0.4;12;9;18;13;3;280;293.75;16
21:00;0.7;14;8;20;15;3;330;296.25;19
22:00;1;12;9;18;14;3;330;302.5;16
23:00;1;10;10;18;13;3;290;295;14
