CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11;5;61;11;3;310;15
01:00;7;3;141;19;2;140;10
02:00;6;3;10;3;3;210;10
03:00;6;2;9;3;3;200;10
04:00;7;4;7;3;3;200;11
05:00;12;8;10;3;3;270;16
06:00;14;5;10;3;6;340;23
07:00;21;4;13;3;9;410;34
08:00;25;4;14;3;10;480;40
09:00;32;6;17;4;11;400;48
10:00;29;7;16;5;10;360;44
11:00;28;8;18;6;9;370;42
12:00;28;8;20;7;10;360;43
13:00;29;6;25;11;11;380;46
14:00;29;5;27;13;12;400;47
15:00;31;3;30;13;13;410;50
16:00;29;4;25;10;11;360;45
17:00;31;4;21;10;12;320;49
18:00;27;5;23;12;10;270;43
19:00;28;6;23;13;9;280;41
20:00;24;6;28;16;6;310;33
21:00;20;7;19;10;6;260;28
22:00;17;6;19;9;5;260;24
23:00;18;8;20;8;5;290;26
