CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12.6;50;6;101;59;43;1060;116
01:00;7;41;6;75;46;14;800;64
02:00;1;30;8;82;52;11;490;47
03:00;1;18;6;61;35;5;410;27
04:00;0.9;17;6;42;23;6;220;26
05:00;0.4;17;6;33;18;7;240;29
06:00;0.4;17;6;31;16;13;280;38
07:00;0.4;18;7;70;44;28;400;62
08:00;1.4;35;6;78;43;36;590;91
09:00;1;49;7;72;23;29;640;95
10:00;1.3;46;7;78;23;16;630;71
11:00;2.3;41;9;77;26;9;1040;57
12:00;1.5;21;16;40;9;2;520;25
13:00;0.6;14;13;27;6;1;430;17
14:00;0.4;17;9;28;6;2;390;20
15:00;0.4;9;10;25;5;0;;10
16:00;0.6;16;10;51;12;1;;18
17:00;0.9;12;10;47;11;0;500;14
18:00;0.4;13;12;54;10;1;610;14
19:00;0.4;14;11;44;10;0;550;15
20:00;0.6;32;6;62;26;2;570;35
21:00;1;47;7;65;29;21;880;81
22:00;1.3;49;5;84;47;42;1150;113
23:00;7.8;47;8;107;61;66;1260;148
