CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;36;2;41;3;1070;42
01:00;1;28;2;41;2;270;31
02:00;3;25;4;41;8;780;39
03:00;3;18;3;41;11;690;35
04:00;2.5;17;4;41;18;680;44
05:00;3;13;1;41;16;570;38
06:00;2;13;4;41;19;550;43
07:00;2;45;4;41;18;780;75
08:00;2;50;4;41;22;810;84
09:00;2;36;3;41;16;690;61
10:00;2;33;3;41;14;680;55
11:00;2;29;4;41;10;520;45
12:00;2;31;3;41;12;560;51
13:00;1.5;29;3;41;9;520;43
14:00;0.7;18;2;41;4;440;26
15:00;0.4;22;3;41;6;390;31
16:00;0.7;32;2;41;6;380;42
17:00;0.7;23;2;41;6;360;32
18:00;0.7;30;2;41;7;400;42
19:00;1;29;4;41;8;350;41
20:00;1;36;3;41;7;460;47
21:00;1;36;3;41;4;340;44
22:00;1;35;3;41;7;320;46
23:00;1;38;2;41;6;370;49
