CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;30;4;16;10;360;46
01:00;0;30;5;30;4;330;36
02:00;0;11;3;23;1;220;12
03:00;0;7;2;9;1;230;8
04:00;0;10;3;7;1;240;12
05:00;0.3;13;2;6;2;280;16
06:00;0.3;13;3;9;6;360;22
07:00;0;17;2;10;7;330;28
08:00;0;12;2;12;3;280;17
09:00;0;10;4;15;4;270;16
10:00;0;7;5;10;4;260;15
11:00;0;12;14;8;5;270;19
12:00;0;14;20;9;4;290;19
13:00;0;21;53;8;6;280;31
14:00;0;19;28;7;4;310;25
15:00;0;14;14;8;4;320;20
16:00;0;17;17;5;4;350;24
17:00;0;23;29;6;5;360;30
18:00;0;18;11;5;4;380;24
19:00;0;22;10;8;4;420;28
20:00;0;29;11;9;7;540;40
21:00;0;31;9;9;6;500;40
22:00;0;30;7;20;5;;37
23:00;0;35;5;16;4;390;41
