CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.1;30;2;58;33;880;81
01:00;2.7;35;2;56;18;720;62
02:00;0;24;6;28;3;260;29
03:00;0.4;22;5;34;2;270;25
04:00;1;21;5;28;3;270;26
05:00;1;26;4;24;8;310;38
06:00;1;29;4;23;17;400;55
07:00;1;28;6;26;21;410;60
08:00;1;22;8;36;18;440;51
09:00;1;27;13;44;18;460;54
10:00;1;19;12;25;8;380;32
11:00;0.1;13;8;12;6;390;23
12:00;0;15;9;7;6;380;24
13:00;0;17;10;16;6;360;27
14:00;0;12;8;10;5;350;19
15:00;0;11;12;10;3;320;16
16:00;0;17;11;7;5;320;23
17:00;0;19;14;18;5;330;27
18:00;0;27;12;24;4;370;33
19:00;0;53;8;20;6;590;63
20:00;0.9;48;3;39;12;800;67
21:00;4.2;48;2;64;39;1130;108
22:00;4.2;42;3;75;43;1140;108
23:00;3.2;36;1;59;53;1080;117
