CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.6;13;15;41;29;0;410;13
01:00;4.6;20;15;52;39;0;;20
02:00;4.3;17;13;51;37;0;;17
03:00;3.8;17;13;47;35;0;;17
04:00;3.6;15;11;46;33;0;;15
05:00;3.2;15;10;44;32;0;;15
06:00;3;13;8;41;31;0;;13
07:00;2.7;12;6;40;30;0;;12
08:00;3;15;5;45;32;0;;15
09:00;3.5;14;7;56;37;2;;17
10:00;3.2;21;9;64;43;5;;30
11:00;3.4;15;10;54;38;3;;19
12:00;3;15;12;56;40;4;;21
13:00;4.9;20;16;58;42;6;;28
14:00;3.2;22;12;63;45;4;1500;28
15:00;3.3;18;12;58;40;3;2090;22
16:00;2.8;27;14;70;46;3;2340;30
17:00;5.2;33;20;72;47;3;2570;36
18:00;4;29;22;58;37;2;1110;31
19:00;4.1;34;24;62;39;3;1040;37
20:00;3.7;29;19;62;41;2;1620;31
21:00;2.8;11;14;45;31;0;600;11
22:00;2.5;16;15;44;29;1;1140;17
23:00;2.1;11;14;40;27;0;370;11
