CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;17;12;7;3;230;26
01:00;22;8;39;32;2;280;25
02:00;20;8;36;30;1;250;22
03:00;17;9;32;25;1;;19
04:00;17;9;29;23;1;250;19
05:00;19;8;27;21;2;240;22
06:00;25;8;30;23;11;330;41
07:00;32;8;27;20;21;420;64
08:00;42;5;26;20;41;660;104
09:00;43;7;32;24;43;580;108
10:00;46;8;28;21;44;530;112
11:00;32;16;16;11;19;390;61
12:00;28;37;15;8;21;280;59
13:00;26;29;15;8;17;270;52
14:00;28;29;14;8;16;200;54
15:00;33;38;14;8;19;220;62
16:00;33;11;18;10;19;260;62
17:00;29;9;21;14;12;260;47
18:00;;;25;17;;;
19:00;49;10;39;29;19;490;78
20:00;39;11;27;18;15;430;61
21:00;27;9;15;9;8;300;39
22:00;20;11;13;8;5;230;27
23:00;22;13;12;8;5;200;28
