CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;24;5;29;1;400;25
01:00;1;15;4;42;1;350;16
02:00;5.5;39;6;133;23;970;74
03:00;6.5;35;8;170;27;;76
04:00;5.5;23;6;141;8;540;34
05:00;2;17;4;69;5;440;24
06:00;1;14;3;56;1;400;14
07:00;1;15;4;54;0;440;16
08:00;1.5;27;6;89;12;690;43
09:00;3;24;6;99;6;680;34
10:00;2.5;25;8;109;8;500;37
11:00;2;27;6;97;16;650;51
12:00;5.5;21;5;85;6;460;30
13:00;2;20;4;67;4;540;25
14:00;2.5;13;2;72;1;420;13
15:00;1;13;3;55;1;330;13
16:00;1;15;3;61;0;360;15
17:00;2;20;3;64;1;460;22
18:00;2;22;3;114;3;510;26
19:00;2.5;19;4;92;1;390;19
20:00;1.5;23;5;97;1;470;24
21:00;2;38;4;93;7;610;49
22:00;2;31;5;76;5;510;38
23:00;2;27;4;67;1;450;28
