CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;4.8;27;7;102;73;4;1180;1073.75;33
01:00;3.4;20;8;63;50;3;860;932.5;24
02:00;4.2;21;8;71;54;2;850;930;25
03:00;4.2;23;7;71;56;4;920;922.5;28
04:00;4.2;22;8;71;57;4;950;887.5;28
05:00;4.5;21;8;70;55;7;990;888.75;30
06:00;4.4;19;7;76;59;15;1000;912.5;41
07:00;4.6;20;7;85;63;32;1120;946.25;68
08:00;4.9;21;7;82;63;29;1110;975;65
09:00;6.3;22;8;96;70;42;1190;1016.25;86
10:00;6.8;22;9;108;72;48;1190;1058.75;94
11:00;6.1;21;11;94;66;35;1270;1102.5;74
12:00;5;22;14;88;63;25;1210;1135;60
13:00;4.3;25;18;82;57;18;1100;1148.75;52
14:00;3.3;26;13;73;52;7;940;1141.25;37
15:00;3.2;27;11;79;56;8;950;1120;38
16:00;3.5;32;10;84;55;6;930;1097.5;40
17:00;4.7;41;9;94;65;15;1050;1080;63
18:00;5.6;42;9;103;74;8;1120;1071.25;54
19:00;4.2;33;8;73;56;3;760;1007.5;37
20:00;3.8;35;8;72;54;9;760;951.25;47
21:00;4.6;33;9;82;61;10;1130;955;48
22:00;4.5;27;8;79;60;4;1290;998.75;32
23:00;4.5;24;7;82;61;3;1300;1042.5;29
