CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;55;4;30;12;620;72
01:00;1.6;46;3;30;4;570;52
02:00;1.5;58;4;30;3;630;63
03:00;1.5;58;4;30;3;480;62
04:00;1.5;28;4;30;2;320;30
05:00;1.5;27;5;30;2;300;28
06:00;1.5;36;4;30;7;350;45
07:00;1.6;31;5;30;5;350;38
08:00;2.1;19;2;30;5;270;27
09:00;3.9;23;3;30;10;;37
10:00;2.7;5;3;30;1;390;8
11:00;0.6;4;4;30;1;430;5
12:00;0.6;3;2;30;1;400;4
13:00;0.6;3;2;30;1;400;3
14:00;0.6;2;2;30;1;410;2
15:00;0.6;2;3;30;1;350;2
16:00;0.6;2;3;30;1;340;2
17:00;0.6;4;3;30;1;320;4
18:00;0.6;5;3;30;1;330;5
19:00;0.6;6;4;30;1;320;6
20:00;0.6;9;3;30;1;370;9
21:00;0.6;22;4;30;2;410;23
22:00;2;34;4;30;8;600;45
23:00;2.8;53;5;30;20;700;84
