CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.1;39;6;88;67;75;1210;153
01:00;9.4;28;9;93;73;15;1070;49
02:00;7.8;13;11;29;22;2;470;16
03:00;7;25;9;70;54;38;1080;82
04:00;6.2;27;9;83;64;42;1370;91
05:00;7.8;25;8;74;58;23;1300;60
06:00;7;26;7;64;49;21;1210;58
07:00;7;;8;64;49;;;
08:00;6.2;;;72;54;;;
09:00;6.2;62;13;47;34;66;1080;162
10:00;4.7;47;17;37;27;32;730;96
11:00;4.7;38;18;36;26;20;620;68
12:00;3.1;36;20;34;26;20;580;66
13:00;3.1;32;18;30;21;14;490;52
14:00;3.1;32;13;32;18;15;430;55
15:00;1.6;31;13;35;16;16;430;55
16:00;1.6;34;13;34;16;15;420;57
17:00;1.6;39;12;34;16;14;450;61
18:00;1.6;56;11;39;19;24;540;93
19:00;1.6;63;8;36;22;30;640;109
20:00;1.6;61;9;35;25;31;690;107
21:00;1.6;61;12;54;40;39;940;119
22:00;1.6;59;14;63;48;38;900;116
23:00;2.4;47;11;71;54;33;990;98
