CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;27;97;80;11;590;61
01:00;27;15;54;43;2;180;29
02:00;34;14;63;48;2;230;36
03:00;39;15;65;51;3;230;43
04:00;39;10;78;59;8;380;51
05:00;32;6;93;73;10;490;47
06:00;35;12;100;81;35;790;87
07:00;39;18;97;78;54;760;121
08:00;45;20;97;78;77;970;161
09:00;48;23;113;92;84;1020;175
10:00;52;25;109;88;82;1270;177
11:00;48;25;110;89;59;1050;139
12:00;50;28;135;110;74;1150;163
13:00;51;31;119;98;70;1130;159
14:00;47;30;89;73;53;690;129
15:00;42;19;70;57;37;450;98
16:00;47;18;76;63;41;550;110
17:00;51;19;71;57;34;510;104
18:00;47;19;66;53;27;420;87
19:00;38;20;48;39;11;;55
20:00;41;20;53;43;12;;60
21:00;50;21;72;58;20;410;80
22:00;53;23;80;67;26;610;92
23:00;53;24;97;80;33;800;101
