CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;13;101;82;66;1050;135
01:00;12;9;7;4;1;170;14
02:00;10;8;8;5;1;170;12
03:00;8;7;3;3;1;190;10
04:00;9;7;4;3;1;170;10
05:00;8;6;3;3;1;170;10
06:00;11;6;3;3;3;170;16
07:00;16;6;4;3;5;200;23
08:00;24;5;7;4;7;240;34
09:00;29;6;12;9;9;200;42
10:00;32;7;16;13;10;250;47
11:00;29;8;15;12;10;190;44
12:00;29;7;19;15;10;220;44
13:00;31;7;16;13;10;190;46
14:00;32;7;15;11;11;250;47
15:00;33;8;14;10;12;;51
16:00;31;10;13;9;10;250;46
17:00;27;10;13;9;7;200;37
18:00;32;9;19;15;9;280;46
19:00;39;13;26;21;12;310;57
20:00;41;13;26;21;12;310;60
21:00;33;12;31;26;10;290;47
22:00;36;11;41;34;13;350;55
23:00;39;11;71;58;41;760;101
