CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;2.65023;19.52;6.118;65.1201;47.569;4.42685;530.661;533.37;26.299
00:00;2.59356;17.1926;5.64437;61.7361;45.704;2.46283;517.224;519.493;20.9649
01:00;2.65885;17.7523;5.42936;59.9485;47.747;2.55478;522.156;529.012;21.6748
02:00;2.61765;16.447;4.80056;60.2991;47.7216;1.64639;522.172;530.076;18.9722
03:00;2.67057;15.9534;4.24566;61.1923;47.994;1.50125;532.033;531.573;18.2436
04:00;2.68304;16.6176;4.54121;62.4448;48.8224;1.93562;547.482;531.28;19.5812
05:00;2.69632;18.0088;2.59498;62.8467;49.2252;2.93842;547.145;530.857;22.5213
06:00;2.83898;19.6571;3.87621;63.8132;49.718;7.30465;579.756;537.329;30.8556
07:00;2.70059;21.2657;3.56218;62.8173;49.1974;8.58282;578.364;543.292;34.4308
08:00;2.88263;23.2849;3.79272;63.6651;49.381;13.097;563.145;549.032;43.3688
09:00;3.08485;22.2992;4.43481;68.3085;53.124;14.5338;596.289;558.298;44.5952
10:00;2.62497;18.4195;3.42623;66.6087;51.5952;9.77232;553.246;562.182;33.401
11:00;2.43599;16.7786;3.86217;57.7324;44.5284;7.87862;473.935;554.92;28.8603
12:00;2.17162;15.2971;5.99387;53.1227;39.8062;5.21142;446.849;542.341;23.2998
13:00;1.87465;18.5577;8.92134;52.0065;39.6644;5.22354;414.261;525.731;26.5673
14:00;2.08418;21.0377;10.5491;55.5339;41.6264;5.01502;409.795;504.485;28.7269
15:00;2.17118;24.4859;11.7712;56.2995;42.603;4.58273;423.371;485.111;31.5193
16:00;2.11417;23.9051;9.25902;56.9213;42.1294;2.8972;409.818;465.946;28.365
17:00;1.94933;27.5105;11.6685;55.7363;38.8158;2.67966;487.015;452.286;31.6267
18:00;3.7651;18.8707;14.1283;54.1083;40.2572;1.84625;487.53;444.072;21.6987
19:00;4.90944;26.2952;13.1256;60.2169;46.36;4.70604;550.621;453.658;33.5131
20:00;4.95241;21.4336;14.0234;56.7937;41.6416;2.21481;588.522;471.367;24.8291
21:00;4.5475;21.128;14.8908;54.4324;41.9482;2.43061;662.529;502.4;24.8446
22:00;2.37862;23.0304;11.2245;56.8216;44.7742;3.44934;491.526;512.617;28.3236
23:00;2.10065;16.1771;8.0465;48.4161;38.8348;2.28651;418.038;511.95;19.6805
00:00;2.1687;14.5175;7.60612;48.9324;39.173;1.9228;422.118;513.487;17.4572
