CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.2;47;5;103;68;101;860;201
01:00;2.5;42;3;61;41;23;930;76
02:00;3.5;44;7;65;43;34;1030;96
03:00;4.2;45;7;65;44;41;1060;107
04:00;4.5;42;7;69;45;47;1110;114
05:00;4.5;41;8;67;45;53;1140;122
06:00;3.2;39;9;65;43;53;1130;119
07:00;4.2;37;8;62;42;56;1140;123
08:00;5.9;37;8;69;46;62;1200;132
09:00;7.3;42;9;92;62;76;1400;158
10:00;6.4;47;13;103;68;111;1390;216
11:00;8.6;52;11;158;100;136;1760;260
12:00;9.3;53;;172;107;143;;271
13:00;9.2;51;;172;113;139;;264
14:00;7.8;55;;174;110;123;;244
15:00;4.5;52;;125;78;86;;183
16:00;5.8;48;;102;67;46;;118
17:00;5;46;;135;80;51;;124
18:00;7.2;46;;155;85;40;;107
19:00;7.2;46;;162;90;37;;102
20:00;7.3;47;;153;85;51;;124
21:00;6.9;47;;152;86;65;;146
22:00;4.5;48;;102;67;88;;182
23:00;4.2;48;4;111;72;115;810;224
