CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.2;65;3;51;24;31;670;111
01:00;6.6;46;3;49;25;12;710;64
02:00;3.5;28;1;49;26;17;580;53
03:00;3.1;24;1;43;24;11;460;41
04:00;2.4;22;3;44;23;10;440;37
05:00;2.3;23;3;37;19;10;340;38
06:00;2.1;16;2;35;18;10;370;30
07:00;1.8;17;2;30;14;6;300;26
08:00;0.9;9;2;14;6;2;;12
09:00;0.4;7;2;12;4;1;390;9
10:00;0.8;11;4;27;8;3;460;15
11:00;2.6;13;7;29;8;3;460;17
12:00;1.1;18;9;11;3;5;400;25
13:00;0.4;18;9;10;3;4;430;24
14:00;0.4;11;4;8;3;2;370;14
15:00;0.4;14;9;9;3;3;360;17
16:00;0.4;14;9;12;3;2;390;16
17:00;0.4;;;17;5;;;
18:00;0.4;11;13;19;6;1;420;13
19:00;0.4;10;10;15;4;1;290;11
20:00;0.4;11;8;18;5;0;290;11
21:00;0.4;18;5;24;7;0;280;19
22:00;0.4;26;3;18;7;0;260;27
23:00;0.4;54;3;30;10;7;320;65
