CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.8;47;5;34;19;720;74
01:00;2.4;38;3;39;16;680;62
02:00;0.5;14;3;29;1;230;15
03:00;0.5;13;3;20;1;220;14
04:00;0.5;13;3;23;1;230;14
05:00;0.5;19;3;19;2;290;22
06:00;0.5;27;2;18;9;400;41
07:00;0.9;24;2;28;12;;42
08:00;0.9;26;2;35;12;480;43
09:00;0.5;30;3;29;18;560;58
10:00;0.9;25;3;26;17;550;52
11:00;0.9;25;4;28;12;500;44
12:00;0.5;22;7;26;9;510;36
13:00;4.2;17;6;16;8;470;29
14:00;0.5;21;10;16;9;480;35
15:00;0.5;22;13;14;11;570;39
16:00;0.5;21;11;10;10;550;35
17:00;0.5;18;11;9;9;590;31
18:00;0.5;20;9;18;8;600;32
19:00;0.5;28;10;15;12;660;45
20:00;0.5;38;8;8;13;710;56
21:00;0.5;31;6;8;5;640;38
22:00;0.5;41;5;19;12;640;60
23:00;0.9;50;5;36;44;850;116
